ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-365,-341,-867,32,-35,33,1,-1,1
-359,-331,-883,21,-13,28,1,-1,1
-355,-304,-861,-6,34,23,1,-1,1
-355,-336,-873,-2,11,8,1,-1,1
-356,-331,-882,-31,32,49,1,-1,2
-347,-347,-862,-32,11,34,1,-1,1
-355,-334,-867,-30,14,32,1,-1,2
-344,-355,-846,-20,35,40,1,-1,2
-342,-353,-851,-1,25,12,1,-1,2
-355,-340,-867,24,-21,3,1,-1,1
-361,-326,-886,27,-22,16,1,-1,2
-352,-331,-885,36,-23,43,1,-1,2
-344,-324,-889,23,-14,39,1,-1,2
-350,-333,-881,8,-33,10,1,-1,2
-350,-321,-887,4,-2,28,1,-1,1
-335,-334,-887,-4,-8,25,1,-1,2
-338,-332,-873,-12,-1,16,1,-1,1
-341,-340,-868,-8,2,21,1,-1,2
-335,-339,-866,-4,-3,10,1,-1,2
-341,-342,-866,-7,-6,3,1,-1,2
-349,-338,-874,4,-11,7,1,-1,2
-345,-339,-878,14,-7,16,1,-1,2
-351,-330,-880,11,-26,7,1,-1,1
-349,-329,-879,9,-27,14,1,-1,2
-350,-326,-884,0,-28,8,1,-1,2
-344,-333,-895,4,-16,23,1,-1,2
-346,-332,-869,-16,-11,13,1,-1,2
-345,-339,-873,-15,-7,16,1,-1,2
-331,-341,-869,-5,1,14,1,-1,2
-337,-340,-876,-12,-14,-10,1,-1,2
-348,-329,-870,-9,-18,-11,1,-1,1
-351,-330,-879,-6,-24,-12,1,-1,1
-355,-326,-884,-6,-35,-5,1,-1,1
-358,-333,-878,-18,-37,-4,1,-1,2
-357,-334,-871,-16,-42,0,1,-1,1
-348,-333,-877,-4,-51,2,1,-1,1
-349,-337,-871,-7,-44,6,1,-1,2
-338,-333,-868,-4,-32,9,1,-1,1
-345,-344,-864,-2,-44,7,1,-1,1
-340,-328,-873,10,-24,7,1,-1,2
-353,-332,-860,-9,-21,11,1,-1,2
-357,-339,-869,2,-14,22,1,-1,1
-345,-332,-873,4,3,26,1,-1,1
-352,-333,-866,-3,-7,9,1,-1,2
-354,-330,-867,2,-7,27,1,-1,1
-346,-338,-873,10,0,35,1,-1,2
-344,-337,-876,6,2,27,1,-1,1
-348,-334,-872,4,7,21,1,-1,1
-347,-334,-872,6,4,26,1,-1,1
-349,-332,-873,5,-2,10,1,-1,2
-354,-332,-879,4,-2,11,1,-1,1
-354,-324,-875,-6,-1,0,1,-1,2
-349,-335,-878,9,-2,21,1,-1,2
-342,-319,-873,-12,9,6,1,-1,2
-349,-335,-871,-16,-7,9,1,-1,2
-331,-340,-876,-4,-4,18,1,-1,2
