ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1233,67,516,-741,-134,-225,0,1,0
-1138,45,393,-265,345,-357,0,1,0
-1141,14,319,-16,147,-186,0,1,0
-1069,5,239,295,-22,-115,0,1,0
-1218,-7,263,478,32,8,0,1,0
-1238,15,261,667,-112,232,0,1,0
-1274,-23,134,918,84,209,0,1,0
-1113,-71,-52,1124,-79,388,0,1,0
-1028,-73,-117,1245,-151,427,0,1,0
-1071,-130,-279,1254,-525,473,0,1,-1
-1029,-104,-278,1313,-266,427,0,1,-1
-1041,-115,-333,1416,-235,541,0,1,-1
-885,-110,-522,1470,-33,632,0,1,-1
-806,-128,-622,1208,-193,524,0,1,-1
-730,-118,-689,889,44,274,0,1,-1
-802,-97,-636,511,-133,171,0,0,-1
-797,-112,-715,251,-79,75,0,1,-1
-802,-110,-712,-144,-42,-41,0,1,-1
-768,-85,-673,-530,81,-212,0,0,-1
-826,-108,-631,-867,71,-82,0,1,-1
-878,-142,-612,-1039,94,-238,0,1,-1
-951,-100,-481,-1206,200,-357,0,1,-1
-1010,-116,-408,-1330,115,-427,0,1,-1
-1144,-39,-207,-1402,457,-439,0,1,-1
-1168,27,-120,-1415,185,-406,0,1,0
-1032,-54,-156,-1126,464,-447,0,1,0
-1185,8,152,-923,144,-299,0,1,0
-1120,30,331,-746,-278,-259,0,1,0
-1121,102,447,-487,-166,-294,0,1,0
-1188,62,467,-198,-203,-212,0,1,0
-1164,-12,430,64,-80,-167,0,1,0
-1096,36,390,203,-103,-136,0,1,-1
-1217,0,373,425,-87,86,0,1,-1
-1169,-29,278,443,-88,182,0,1,0
-1137,-68,181,462,-158,122,0,1,-1
-1099,-185,-36,893,-99,92,0,1,-1
-1028,-156,-94,942,-315,182,0,1,-1
-1047,-137,-190,1061,-239,146,0,1,-1
-1024,-147,-240,1191,-312,223,0,1,-1
-933,-47,-308,1242,-193,185,0,1,-1
-990,-79,-358,1238,-219,242,0,1,-1
-822,-104,-577,1155,-275,361,0,0,-1
-906,-141,-577,1100,-326,280,0,1,-1
-870,-170,-691,513,-247,87,0,1,-1
-939,-166,-633,109,13,-21,0,0,-1
-1006,-147,-558,-273,92,-93,0,0,-1
-933,-147,-601,-737,448,14,0,1,-1
-1056,-115,-467,-1069,210,14,0,0,-1
-988,-93,-386,-1094,455,-34,0,1,-1
-1073,-38,-229,-1109,415,-113,0,1,-1
-893,-122,-364,-980,281,0,0,1,-1
-993,-145,-331,-1210,252,-192,0,1,-1
-1193,-142,-65,-1384,138,-205,0,1,-1
-1160,-49,199,-1337,212,-116,0,1,-1
-1199,35,450,-919,274,39,0,1,0
-1166,117,544,-562,202,16,0,1,0
-1169,128,484,-291,152,-56,0,1,0
-1135,129,484,-160,78,-121,0,1,0
-1067,129,401,261,-67,-97,0,1,0
-1184,53,281,485,-35,101,0,1,0
-1168,24,205,424,-64,62,0,1,0
-1097,2,115,583,-156,137,0,1,0
-1045,-93,-12,671,-270,23,0,1,-1
-1113,-49,45,795,-393,95,0,1,-1
-1058,-95,-75,1256,-464,208,0,1,-1
-1072,-76,-289,1380,-153,200,0,1,-1
-943,-126,-592,1564,-277,408,0,1,-1
-897,-26,-467,1277,-504,330,0,1,-1
-979,-34,-512,1081,-452,207,0,1,-1
-985,-6,-447,878,-392,203,0,0,-1
-899,-22,-552,678,28,102,0,0,-1
-833,-73,-666,375,319,-67,0,0,-1
-830,-106,-669,-79,114,-248,0,0,-1
-839,-151,-681,-612,347,-147,0,1,-1
-911,-128,-602,-963,261,-219,0,1,-1
-968,-130,-536,-1100,481,-317,0,1,-1
-1046,-139,-466,-1189,546,-322,0,1,-1
-1057,-143,-438,-1327,464,-383,0,1,-1
-1007,-141,-371,-1318,536,-384,0,1,0
-1109,-127,-203,-1458,383,-433,0,1,0
-1082,-165,-159,-1297,407,-428,0,1,0
-1128,-78,36,-1261,151,-314,0,1,0
-1095,-83,93,-1044,21,-345,0,1,0
-1141,-16,233,-652,-120,-256,0,1,0
-1183,5,242,-294,16,-277,0,1,0
-1171,-53,190,146,119,-336,0,1,0
-1130,3,200,321,277,-1,0,1,0
