ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z
-1129,498,-85,610,7,-658,0,1,-1
-1166,539,89,322,-84,-364,0,1,-1
-1036,512,6,239,77,-132,0,1,-1
-1088,483,-168,-34,-266,-18,0,1,-1
-1091,486,-48,-494,-379,134,0,1,-1
-1102,516,74,-632,-348,226,0,1,-1
-1114,483,88,-493,-199,323,0,1,-1
-1045,421,69,-445,-46,283,0,1,-1
-1251,258,-30,-212,-282,138,0,1,-1
-861,193,-61,-153,-22,114,0,1,-1
-1024,-199,101,-100,-186,-186,0,1,-1
-629,-503,149,476,-205,84,0,1,-1
-1028,-976,-90,825,814,-304,0,1,-2
-1310,-717,1,468,76,-382,0,1,-1
-1124,-557,-224,352,467,86,1,1,-1
-934,-441,-25,-174,-83,345,0,1,-1
-1044,-472,72,-338,-432,254,0,1,-1
-1108,-547,43,-226,441,266,0,1,-1
-946,-382,-96,-441,349,490,0,1,-1
-945,-252,-35,-465,0,286,0,1,-1
-1043,-42,-2,-351,47,258,0,1,-1
-936,192,-3,-225,-13,198,0,1,-1
-941,337,-44,-49,-247,79,0,1,-1
-965,373,63,-86,-369,-182,0,1,-1
-945,480,112,63,-374,-482,0,1,-1
-943,528,92,192,-85,-903,0,1,-1
-969,443,52,287,-213,-781,0,1,-1
-1064,448,258,165,-158,-558,0,1,-2
-975,446,278,326,97,-166,1,1,-2
-1228,343,59,332,-175,-23,1,1,-2
-1242,242,-9,77,-380,286,0,0,-2
-1124,310,88,-271,-473,481,0,0,-2
-1055,402,266,-485,-235,548,0,0,-2
-1011,466,255,-298,-312,511,0,0,-2
-908,386,173,-289,200,365,0,0,-2
-883,348,201,-121,-246,70,0,1,-2
-892,200,119,-65,299,-128,0,0,-2
-848,-1,63,-18,1120,-182,0,1,-2
-887,-359,34,449,42,10,0,1,-2
-935,-737,-111,718,1391,-13,0,1,-1
-1089,-703,-19,413,-669,-343,0,1,-1
-1204,-554,-92,158,132,-122,0,1,-1
-1058,-401,128,-55,-309,135,0,1,-1
-1063,-384,5,-68,-104,275,0,1,-1
-1128,-396,125,-297,-333,398,0,1,-1
-1021,-342,36,-209,233,429,0,1,-1
-1067,-258,-30,-402,59,357,0,1,-1
-888,-161,12,-394,23,421,0,1,-1
-877,6,-42,-387,-67,271,0,1,-1
-821,221,91,-275,-116,156,0,1,-1
-843,397,95,-37,60,-206,0,1,-1
-915,463,62,165,43,-332,0,1,-1
-976,476,90,196,60,-612,0,1,-1
-1122,467,157,287,-91,-562,0,1,-1
